hdjb,39,4338
hhge,39,6238
hjch,39,38
jccj,39,7438
jheg,39,1538
jifj,39,2438
achj,40,8439
aeij,40,9539
bdda,40,6139
cdhj,40,4339
cfba,40,9739
dhjf,40,6139
fcjb,40,1439
ffii,40,2539
hchd,40,1339
hebf,40,1439
aaei,41,9140
ageb,41,3140
caic,41,3040
dhag,41,7840
fcgf,41,4540
gbif,41,5140
jdgi,41,1840
jgbc,41,8340
aadc,42,641
cbdc,42,3141
efai,42,8041
hjgj,42,5041
jjea,42,1541
adib,43,1242
dafc,43,7342
dbee,43,5342
ddia,43,5642
ffhc,43,1742
fjfa,43,9542
gdag,43,6942
gibi,43,742
iihd,43,7142
jfca,43,2942
cgdj,44,2743
dgaj,44,1143
dhbb,44,7943
eecb,44,8843
ehbi,44,4843
ehjb,44,5343
feia,44,3043
gagh,44,7543
adai,45,1944
adff,45,6944
agjj,45,9944
baee,45,2444
bhce,45,7044
chdg,45,2544
dfif,45,4944
egij,45,2144
fbje,45,444
hjjf,45,6344
ihjh,45,1444
jdhd,45,4344
jija,45,7044
bdeg,46,8645
cede,46,2745
cfhd,46,9445
fdgc,46,1245
fgab,46,7345
giig,46,5545
hfia,46,245
iafe,46,2645
abce,47,6546
abhb,47,6146
faga,47,2546
fcdj,47,6946
gaii,47,546
gefa,47,7746
gjbf,47,246
biaa,48,347
gbab,48,747
igec,48,1847
iggd,48,9347
igie,48,4147
adjh,49,7948
chid,49,2748
cjda,49,2148
dfbh,49,2948
ebfg,49,2248
ajbh,50,5949
bicb,50,3449
cbch,50,1349
efjh,50,649
eggi,50,7849
fdfh,50,7049
fgbh,50,9749
fhdf,50,5649
fihe,50,2549
gddc,50,4949
hafi,50,1949
hghc,50,2649
icif,50,549
agca,51,2850
aifb,51,4750
ddci,51,8950
dihb,51,7750
ebgb,51,750
ehac,51,6650
eieb,51,8250
gacf,51,4850
gead,51,5650
ifce,51,2750
jgdd,51,350
bgbb,52,8451
cgac,52,6951
cici,52,451
daba,52,151
daij,52,8851
daje,52,8051
eebg,52,6551
eihi,52,7951
gigf,52,5151
hggh,52,4351
idaj,52,5551
ifih,52,9751
jcga,52,4951
jied,52,2151
acbg,53,8152
cadf,53,8752
cjeg,53,4652
faai,53,6552
fbij,53,1352
gahc,53,4252
ggai,53,8352
bcjg,54,1253
beif,54,6053
bjcj,54,7453
cihf,54,8653
eaab,54,2753
ecjf,54,3453
gaeg,54,6753
ghdb,54,5453
gjeb,54,2653
ibeg,54,3053
ifef,54,6953
ijha,54,5953
jahb,54,5253
jcib,54,6753
baig,55,7354
chfh,55,354
dggb,55,8154
hddj,55,5554
hgfb,55,5854
idic,55,7254
jafa,55,1254
abef,56,1855
bfhh,56,6355
cfje,56,3555
eacc,56,3955
iaia,56,2555
jbec,56,8655
jgci,56,2055
bidh,57,3256
biie,57,6456
bjde,57,2056
caaj,57,3256
cjgh,57,2556
fcee,57,7356
gbcc,57,5756
jdcg,57,2456
jfeb,57,3356
jhda,57,456
ahci,58,4857
baac,58,2757
bdgh,58,9857
dadb,58,2457
fefe,58,6857
ffae,58,5057
fifd,58,5257
habg,58,4757
hhbh,58,4357
jchg,58,7757
jgjg,58,4157
jjbe,58,6157
bgch,59,1958
cdcb,59,5558
cgbi,59,4858
ecag,59,6458
gbbh,59,458
geef,59,958
gfaa,59,3758
gjfh,59,758
hegc,59,6358
jebi,59,6658
jfjj,59,458
jiab,59,6158
bhfa,60,5259
dbjb,60,2059
ffda,60,8459
fijf,60,459
jhhc,60,7559
ajfj,61,6060
bfgb,61,4260
cchb,61,760
cdgd,61,9160
cfaf,61,8160
dcdg,61,9160
ecei,61,6660
edgg,61,960
edih,61,8460
eidg,61,6460
hdha,61,4960
jdij,61,4960
jidi,61,9260
acec,62,9361
aicf,62,8861
bcbc,62,1861
cgjb,62,4861
cjcf,62,8861
ebji,62,8961
efhg,62,461
gjca,62,2061
hiji,62,3661
iaci,62,6761
iegj,62,8861
ihff,62,8161
cdie,63,2862
dbbi,63,4162
djbg,63,8262
eefi,63,562
fcac,63,8562
fgfj,63,8562
fhea,63,9762
hbff,63,9362
igdh,63,5762
iije,63,6462
bdii,64,3363
cdec,64,863
dacg,64,263
ecch,64,4663
edce,64,7863
fedd,64,363
jbfi,64,9363
jeha,64,8263
bfdf,65,2264
bfic,65,2764
cafg,65,8564
ccce,65,1764
ccef,65,2864
cjfb,65,5664
daeh,65,5564
fged,65,3064
gfcb,65,664
gfie,65,8664
ghgi,65,264
hgeg,65,2164
ihib,65,9764
jdaf,65,1164
cjhc,66,4265
efff,66,7165
fjbj,66,7665
ggcj,66,7365
ghje,66,4465
gijb,66,5165
gjdg,66,365
hbjh,66,2365
hcba,66,1665
hcfc,66,3965
iaah,66,5965
adhg,67,5166
cdbg,67,1266
dief,67,1466
ehha,67,5366
feci,67,8566
fgdi,67,2666
fhbe,67,1266
gffi,67,7066
hcij,67,8866
ibii,67,7166
iiaf,67,1866
jicc,67,2266
jjji,67,5766
bifi,68,667
cffc,68,3867
dddd,68,2367
eafj,68,9867
egfc,68,4967
fhhh,68,9567
hefh,68,5867
ifhb,68,4367
ijcd,68,4067
cabe,69,9268
dcjj,69,668
eeaa,69,3168
fgcc,69,3368
ghba,69,5468
jffh,69,6268
abjc,70,369
bebh,70,9469
bjbd,70,769
digg,70,7569
hacb,70,3469
icge,70,5169
iech,70,8069
jhjd,70,8769
becc,71,3570
bfji,71,1570
bgdc,71,2170
ccih,71,4070
cjjd,71,5470
dhfd,71,2270
dhhe,71,2470
diih,71,6770
fabd,71,4070
ffjd,71,6670
fjef,71,5370
gdjf,71,4370
hbde,71,1370
hgae,71,770
iidb,71,770
aafd,72,8571
adbd,72,771
chca,72,6471
ebhh,72,5071
figj,72,8671
hcdb,72,8171
jbgd,72,6671
bjai,73,1172
ehig,73,7672
fejg,73,9472
ggff,73,9372
jeig,73,9172
accb,74,673
adcj,74,2573
bbid,74,7873
febc,74,6373
gece,74,5273
beed,75,2274
dejd,75,5074
fcig,75,8274
fiei,75,1974
hffe,75,6974
hiic,75,4774
hjei,75,374
jdeh,75,1274
bhgg,76,3475
cdaa,76,5175
ddhf,76,9475
dfed,76,5275
fdjj,76,3875
gada,76,9675
iehe,76,3575
defb,77,9376
difa,77,5276
ehdj,77,876
gbfj,77,1376
hhab,77,776
hjag,77,8376
ibcf,77,4076
abih,78,5977
adga,78,8877
aieg,78,3677
ajdi,78,3877
bdhc,78,8477
hbbd,78,8777
igfi,78,9377
jghf,78,2577
jjgb,78,5977
ahej,79,7578
aihc,79,2278
bgei,79,6678
fbeh,79,9578
hidf,79,3778
ifjc,79,2178
bcdd,80,7779
cfcg,80,8079
dbha,80,2779
dgdf,80,5079
ejfe,80,8279
ejia,80,4279
fgge,80,6279
hfci,80,3879
iefd,80,7779
ighj,80,9079
jbaa,80,6079
jbie,80,2279
aegi,81,6880
gjjj,81,9980
higb,81,1080
idji,81,6480
jaad,81,9680
bhad,82,2381
bhih,82,5181
fjgg,82,2081
gajd,82,8681
gcbe,82,8781
hdgf,82,2081
jgej,82,2081
ciej,83,4482
djhj,83,8782
eehj,83,1482
fdid,83,8082
gcic,83,7482
jjdf,83,8282
aeeh,84,2383
aiae,84,1483
bbbf,84,1083
bbca,84,4283
cfgi,84,9283
eigc,84,9383
fjih,84,8483
gcji,84,1883
jdje,84,483
aach,85,5484
babi,85,4284
gbge,85,9484
ggbd,85,1984
hccg,85,5884
hibe,85,9984
jcff,85,1284
agid,86,3985
ahah,86,7085
ahjg,86,8185
cidd,86,85
eage,86,7185
efib,86,8985
fffb,86,585
gjid,86,4285
hcaf,86,2385
hjhe,86,6385
abad,87,7786
cfij,87,1986
daaf,87,4186
fdbf,87,486
hbcj,87,4586
hbib,87,8286
iaej,87,8986
icbh,87,686
jhfb,87,4486
agbf,88,8787
badj,88,3387
bchf,88,1187
beab,88,1187
ccgg,88,8087
egcg,88,2987
fdhi,88,2387
ffcf,88,2887
gchh,88,8487
gegg,88,4287
giac,88,2287
ifbj,88,1687
igbg,88,5787
iiba,88,8487
ijjb,88,2787
jfdg,88,4187
abgg,89,188
agfh,89,4688
cggf,89,6788
chjj,89,8188
dbdj,89,6688
fgja,89,8388
hahj,89,688
hfjg,89,6688
icdi,89,1288
jbbg,89,6588
aiii,90,1189
bbjj,90,6389
cgee,90,9589
egje,90,2189
feah,90,9689
ghij,90,4889
giee,90,89
hceh,90,5589
ajed,91,6290
bfea,91,5390
ejah,91,9790
hdee,91,1690
iabc,91,4890
jbcb,91,8690
jhii,91,9690
caji,92,991
ceff,92,991
ebdf,92,791
ecdc,92,1191
ejej,92,6891
fiag,92,4191
gbja,92,3291
ihai,92,6391
aeaf,93,6692
ahia,93,3092
bcia,93,1392
deae,93,5492
dgji,93,4092
ebic,93,8492
efbd,93,3492
fhfg,93,1492
fjad,93,6892
hejj,93,9192
jeee,93,2692
adde,94,9993
bedi,94,4093
ibjd,94,5693
ihbd,94,593
iieh,94,1393
afjb,95,5494
ddej,95,1894
dfja,95,3994
ecfd,95,5694
edhb,95,1294
efcj,95,2194
ejhf,95,9094
hcje,95,3994
bgag,96,9595
dagi,96,2395
dchi,96,9895
gejc,96,2295
hjdc,96,5595
ihcj,96,6395
jaih,96,195
aeba,97,3396
bbfh,97,8996
bibg,97,696
cgcd,97,5196
dbig,97,396
edad,97,7496
faff,97,4796
fdca,97,7996
gjhi,97,6696
hfbc,97,1996
jagg,97,7596
jcai,97,6396
bagf,98,1997
bbhi,98,8397
bfbe,98,3297
ccfa,98,1997
ehcd,98,9397
eica,98,3197
fidc,98,5297
gdgj,98,4597
gfec,98,8997
gidj,98,1297
hfhf,98,7497
hhja,98,5397
ibhc,98,4297
bcci,99,9998
bhjc,99,6598
cfdb,99,898
dgic,99,2098
eeec,99,1598
hiea,99,7198
iajg,99,5098
aijd,100,2799
ajja,100,1399
bdcf,100,3099
biec,100,5299
ccad,100,9499
gcdf,100,4099
gcfg,100,7399
geih,100,9399
adic,1,1800
cgih,1,4400
dbfa,1,2700
dfac,1,9000
fhca,1,7100
hdfa,1,7600
icjb,1,6600
aghj,2,2901
bdgi,2,2001
bjea,2,9301
cajj,2,301
cccf,2,4201
cebe,2,2801
ehjc,2,3301
gaeh,2,8401
hbbe,2,8301
hcfd,2,1001
ijgg,2,7401
aabc,3,5902
ccgh,3,2502
fjfb,3,3602
ggji,3,5702
haja,3,8702
ibij,3,7602
jdjf,3,2902
bccj,4,7503
bjgb,4,7203
chfi,4,8203
deij,4,9503
fhjj,4,103
gcfh,4,9103
hieb,4,9703
hiid,4,8703
aced,5,3704
agie,5,6704
caca,5,3604
cgjc,5,5104
dbih,5,6704
defc,5,5504
dhdd,5,204
eeif,5,2304
ehef,5,9804
eibg,5,7404
fgbi,5,3104
gejd,5,504
hibf,5,7604
iahg,5,8904
jjfh,5,7504
agdh,6,4105
beac,6,5605
chaa,6,7705
cihg,6,4305
egch,6,2605
gffj,6,9005
ghfd,6,8405
gjaa,6,2905
iaga,6,2005
iefe,6,5405
ifgh,6,1005
jhaf,6,2405
aije,7,2406
cgce,7,7406
effg,7,1306
gcbf,7,8106
hbhh,7,4206
hfhg,7,6906
hjah,7,6306
ibeh,7,9306
iidc,7,1106
aaej,8,3407
aefd,8,9607
ahbd,8,2107
cjij,8,3807
eeja,8,2607
eggj,8,2407
fbch,8,2907
gfge,8,1707
ceaj,9,4408
fgee,9,6208
fhid,9,6608
hjjg,9,3108
iebc,9,5108
abcf,10,3309
dfee,10,7709
echf,10,7609
efaj,10,109
fjgh,10,9
iibb,10,109
iifd,10,8809
jacf,10,6209
bbec,11,3210
cahi,11,310
eefj,11,3010
idbf,11,6510
jjdg,11,6910
bige,12,3411
chdh,12,9911
fiah,12,7311
gfbh,12,7511
bdcg,13,4812
dchj,13,2312
dgdg,13,3312
hdhb,13,4012
icdj,13,3912
jgga,13,7612
ajgf,14,6913
fcih,14,2513
gaaf,14,2613
hhjb,14,2713
bdaf,15,1714
bfhi,15,6614
dfdj,15,2514
eeab,15,2714
fega,15,3514
fggf,15,7914
gafc,15,9214
hbaj,15,9114
hgdb,15,7514
idgc,15,814
ifeg,15,4214
jgjh,15,9414
becd,16,6915
cffd,16,4415
cfgj,16,4815
dcbg,16,6915
ecah,16,8115
efhh,16,1615
fhbf,16,515
gaje,16,7015
gbig,16,615
jaae,16,315
jahc,16,8015
jffi,16,7215
jhba,16,4715
acab,17,1116
bdje,17,2316
cfdc,17,2016
edcf,17,3516
ehbj,17,916
ejjh,17,8616
fbjf,17,8516
gbgf,17,5616
hehj,17,4316
ideb,17,6916
igab,17,8916
ihji,17,1816
jibi,17,5916
acdi,18,6517
agcb,18,7117
baih,18,4917
dhci,18,2317
egbb,18,5317
egjf,18,3417
giad,18,8317
ibgi,18,8217
ihhh,18,2217
aggd,19,7118
bied,19,9118
cdbh,19,118
ehgg,19,5918
fcgg,19,7118
gdah,19,3918
ggbe,19,1518
ghdc,19,6518
hbji,19,1318
icee,19,2618
idca,19,5818
ijef,19,6318
ahib,20,3719
ajig,20,5419
ddff,20,2219
dgfh,20,2219
dhfe,20,7219
fbei,20,2719
ifjd,20,319
ihic,20,8119
jgde,20,9419
jhcg,20,6919
ahjh,21,20
bjfg,21,4320
ggfg,21,8920
gibj,21,5920
hhac,21,320
acif,22,521
aifc,22,8921
bgej,22,9821
dgbf,22,721
djge,22,1221
efji,22,5021
eiie,22,4821
geae,22,8021
heaa,22,6421
jgcj,22,3521
aicg,23,1922
dagj,23,6422
hcgj,23,7522
iffb,23,1822
jcea,23,6922
jdgj,23,4322
abeg,24,1523
ajdj,24,9623
ajjb,24,9923
chie,24,2323
dafd,24,5923
dhbc,24,4723
ebfh,24,3523
fbhe,24,8523
hbea,24,723
igbh,24,2623
jbge,24,8123
dhhf,25,2424
eecc,25,1424
fbfd,25,9824
fgig,25,5324
fhgc,25,5624
fjae,25,2524
gahd,25,4524
idhi,25,2724
ieah,25,1024
ifcf,25,8124
jgbd,25,9724
jhij,25,3824
aadd,26,525
adgb,26,6925
afce,26,9525
ccfb,26,1225
cdcc,26,2425
dcie,26,525
djja,26,3425
edii,26,7425
gdci,26,9025
gegh,26,4325
hfai,26,7925
higc,26,9925
ijjc,26,8525
accc,27,7726
bgjg,27,2226
caid,27,1126
cdge,27,8226
dgid,27,7926
faic,27,1126
hgcg,27,9126
hjia,27,3126
ijhb,27,8726
jghg,27,8526
aeag,28,3827
fcad,28,4427
fici,28,327
hcch,28,527
hifh,28,6927
abgh,29,9828
baad,29,9028
bjaj,29,428
dhej,29,8628
ecdd,29,3328
ffeh,29,1328
fife,29,5428
gjec,29,3228
hcdc,29,5328
igja,29,1028
jbed,29,2328
jcic,29,7828
jfdh,29,2028
jicd,29,4428
bace,30,1329
bghf,30,3929
cdif,30,1229
cehh,30,9229
cgfa,30,9429
digh,30,8829
ebjj,30,2329
ffcg,30,2229
ffij,30,3529
gbac,30,3929
hdad,30,929
ibhd,30,5629
jbif,30,4629
jfie,30,6929
abhc,31,430
ahhg,31,6830
aiij,31,4630
bahb,31,3930
bcbd,31,7930
bifj,31,4730
cjba,31,930
daei,31,6630
dfha,31,3930
feib,31,8130
fgdj,31,4730
jcbe,31,9130
eaac,32,9031
eeed,32,4331
febd,32,6731
ggea,32,1831
gjbg,32,3631
icbi,32,4431
ifda,32,7931
abfb,33,6232
adji,33,1532
ddde,33,4732
dehd,33,432
ecbc,33,7732
fahh,33,32
ffdb,33,1332
gefb,33,6832
hdih,33,7432
ihaj,33,2232
beig,34,2433
dieg,34,2333
efic,34,1533
ejai,34,5233
fede,34,2933
fgcd,34,4433
hedh,34,9033
jajd,34,8233
agbg,35,5634
ahga,35,6834
aieh,35,1034
bdhd,35,1134
caeb,35,334
fidd,35,2034
ggic,35,9634
igge,35,1134
bfeb,36,2435
ccae,36,8235
fdec,36,9535
hgij,36,5635
hjbc,36,2735
jcfg,36,9635
jddc,36,8235
ajbi,37,9136
bcff,37,3336
cafh,37,2536
ceji,37,1336
dfig,37,1236
feff,37,7936
fhhi,37,3736
gcgc,37,8636
hdbj,37,4736
aafe,38,1237
bbie,38,7237
bgci,38,1537
bibh,38,6737
dach,38,1037
ddhg,38,7837
djab,38,2437
ffgi,38,5737
ggaj,38,9237
gjgd,38,4237
iiag,38,237
iigj,38,2037
ijfa,38,3437
jdbb,38,9637
cbbc,39,3938
cedf,39,2838
eaig,39,6538
ijih,39,9238
bbgd,40,8139
ebeb,40,9039
eidh,40,9439
fdfi,40,5239
fjhc,40,3539
jcji,40,5939
jhhd,40,1739
dghi,41,9540
egfd,41,3240
fbgj,41,9540
fcce,41,2940
gfab,41,6340
iijf,41,1640
bfca,42,141
cadg,42,9541
dbef,42,8641
dgjj,42,3041
dijd,42,7141
ffba,42,6441
hgaf,42,1141
ieia,42,4841
jdag,42,741
jgib,42,3941
bbdh,43,9642
cfjf,43,3642
cjfc,43,2242
dedb,43,2842
ebdg,43,7642
ebid,43,3042
fcef,43,4942
jada,43,742
jigf,43,8442
aajg,44,3743
cicj,44,1143
dbjc,44,6143
gijc,44,1843
hacc,44,743
aehe,45,4044
cdab,45,7344
cefg,45,5044
gdhf,45,7544
ghhe,45,4044
jheh,45,8044
acbh,46,6445
cagc,46,5545
cjje,46,9145
dcgd,46,8945
ebca,46,3545
ehih,46,8345
fadf,46,8945
hidg,46,3445
icha,46,5145
icig,46,9045
jece,46,3145
bagg,47,8546
bicc,47,5346
cchc,47,3446
ciib,47,6846
igif,47,4546
bgdd,48,7847
bidi,48,1147
ghch,48,5747
dadc,49,1748
dajf,49,1748
fffc,49,2848
gigg,49,2048
hhbi,49,6248
iade,49,9448
jjca,49,3848
afgg,50,4549
dahe,50,5849
dbgg,50,3949
eigd,50,6749
feai,50,1449
gfdi,50,9049
hcag,50,6449
hfff,50,1749
ifhc,50,2549
igfj,50,9349
jbbh,50,849
afih,51,4150
bcjh,51,6650
degi,51,9250
ecia,51,3150
efbe,51,8950
eihj,51,3150
habh,51,3750
idid,51,6250
jaeg,51,3950
jfcb,51,850
jjbf,51,1750
bija,52,351
cded,52,8451
fjeg,52,9751
gaba,52,551
eege,53,6752
efdf,53,1252
fddh,53,3752
fjcf,53,4852
fjii,53,2652
gjdh,53,5452
adhh,54,6453
cggg,54,5653
ebgc,54,6453
edda,54,353
gddd,54,7753
jijb,54,953
abii,55,2354
bfgc,55,254
eaha,55,3554
fcjc,55,9654
fdbg,55,4354
gbee,55,4754
gdjg,55,3254
iabd,55,54
acge,56,9955
gcjj,56,9855
hdef,56,1855
jhdb,56,5255
addf,57,556
aedc,57,9956
aigi,57,3356
bhae,57,3356
cjcg,57,9856
eabi,57,2956
fiia,57,9456
gbcd,57,556
iaib,57,8056
jbja,57,7956
jejc,57,5956
jjhi,57,3556
bdeh,58,1657
bebi,58,8657
difb,58,6357
fcbj,58,3657
gdfe,58,2357
hafj,58,6257
hdgg,58,4057
hijj,58,8957
aaah,59,4358
adaj,59,4858
bgbc,59,4058
cfhe,59,9958
dcec,59,7058
eagf,59,8858
ebbf,59,7358
fbdc,59,8758
gadb,59,3858
hadi,59,3458
hjfe,59,258
jcdf,59,7458
jgff,59,3258
cdfj,60,5259
deba,60,5659
edhc,60,8159
eedi,60,7459
fgac,60,4559
hhdj,60,9359
ieci,60,1159
jcaj,60,4159
jdhe,60,2759
jfaa,60,5059
jidj,60,4759
aech,61,160
afhb,61,4260
bafa,61,4460
bcib,61,9560
bjdf,61,260
bjic,61,3760
ciga,61,4160
ecci,61,5160
egei,61,6160
fhfh,61,5160
fijg,61,9360
gchi,61,5460
gfcc,61,9260
gghh,61,6560
cfag,62,7061
cgbj,62,3761
ejga,62,1961
hfbd,62,7461
hhig,62,961
ibaf,62,5761
ieej,62,2361
ihfg,62,4161
hcei,63,2962
hfcj,63,7562
hghd,63,9862
hjdd,63,3262
jeih,63,4162
jiac,63,4962
agfi,64,163
fcfa,64,4063
fdgd,64,4763
hhha,64,6563
hjej,64,863
iaff,64,8463
ibdb,64,2863
ibfc,64,7563
ibje,64,1163
ijce,64,6163
bhcf,65,5664
cabf,65,9864
edgh,65,1764
gfif,65,3164
gifa,65,5964
hfjh,65,3064
iged,65,7064
ijad,65,3764
jbcc,65,264
jfec,65,1264
jfgd,65,7064
bddb,66,4465
ejff,66,1365
fejh,66,1665
ghbb,66,8065
gjcb,66,965
gjhj,66,7365
iiei,66,4765
jead,66,7565
ajee,67,1666
decg,67,1266
dida,67,466
fehg,67,3066
fiej,67,5066
ggdf,67,9966
ijbj,67,9566
jegg,67,2866
jhje,67,966
aebb,68,7667
agaa,68,1567
babj,68,9267
bcga,68,9367
bgfe,68,5067
bjhh,68,3867
cbci,68,3367
cddi,68,8767
deaf,68,4367
gbbi,68,5567
ghag,68,9367
gice,68,6567
hecb,68,8967
aidb,69,4168
bchg,69,1068
bdij,69,7568
cbfe,69,4268
cfbb,69,9368
dbce,69,2168
ecfe,69,9568
edae,69,9768
fheb,69,1768
hfga,69,1968
hhee,69,7768
iaai,69,1568
cbhf,70,9469
cegb,70,9869
ecej,70,469
edjd,70,4269
ffhd,70,8769
hggi,70,6869
hhgf,70,669
hihi,70,6969
iejg,70,9669
jchh,70,2369
aiaf,71,4770
chcb,71,870
dfgf,71,4970
djdi,71,1570
ecjg,71,4470
hdjc,71,4270
hfde,71,3370
igcc,71,1770
jeef,71,2870
jiee,71,5670
aaia,72,3671
adbe,72,971
bbcb,72,471
cbdd,72,6671
cghb,72,1171
ejib,72,471
fagb,72,1571
gagi,72,3571
gceb,72,8371
gecf,72,5871
hfib,72,5471
hgeh,72,5871
ihbe,72,9471
iich,72,5371
jiha,72,871
ahcj,73,72
biif,73,2572
chhj,73,4972
cjaf,73,4672
dbad,73,172
dfcd,73,4972
fecj,73,2372
fjjd,73,8172
heec,73,5172
iajh,73,772
ihgb,73,2572
adea,74,6073
aiba,74,773
ajha,74,9273
bfbf,74,2273
bfid,74,9773
bheg,74,7373
dbbj,74,5473
ejcj,74,2973
fabe,74,8173
hebg,74,3173
aeei,75,8774
ahai,75,3474
bjbe,75,8674
cfch,75,4874
eiec,75,2374
fdhj,75,4674
hhcd,75,9074
iehf,75,474
beha,76,9475
bejb,76,5875
bffh,76,9575
diii,76,1275
eaee,76,3775
eghe,76,7575
gacg,76,7975
iccd,76,5175
jbab,76,5075
bhda,77,2276
cjdb,77,1176
gcid,77,376
geii,77,476
hbic,77,1076
jafb,77,6876
abae,78,3677
bbhj,78,5277
ceic,78,5477
ddcj,78,7077
dgeb,78,5877
dhah,78,877
ehfa,78,1477
hcbb,78,2477
iihe,78,2377
jbfj,78,7777
jefa,78,8977
jhfc,78,1277
aaci,79,4278
ddjh,79,578
faea,79,5278
hbgb,79,1078
abda,80,3479
bedj,80,2779
bhii,80,2979
cbia,80,6179
cjgi,80,179
deje,80,79
egag,80,2079
fbag,80,6779
gief,80,1179
jfhj,80,8779
jhgi,80,9879
cjeh,81,4380
daag,81,3280
dabb,81,8780
djed,81,2780
eifi,81,3780
haab,81,3280
hefi,81,9080
jcgb,81,2880
jebj,81,3480
jjeb,81,1480
agec,82,7381
ejbd,82,8881
ffaf,82,3281
gcdg,82,181
gdia,82,4281
hgba,82,3481
igdi,82,2481
bhfb,83,9182
bhjd,83,8582
cfei,83,7782
cgef,83,4482
chec,83,8582
dbhb,83,782
ddai,83,1482
gfed,83,7382
haed,83,5182
hegd,83,4382
hjhf,83,3082
bcde,84,383
bfjj,84,5183
djcc,84,9483
edfb,84,883
faaj,84,1983
gfja,84,9983
hbdf,84,8283
hgje,84,3183
jjgc,84,9083
afad,85,9984
bhgh,85,5184
dcdh,85,5984
djif,85,5684
eadj,85,3984
ebhi,85,9984
fchb,85,7684
geda,85,7184
jjjj,85,184
abjd,86,685
afjc,86,5885
bbfi,86,3685
cbah,86,2585
ddga,86,5185
fbbb,86,7185
haif,86,2385
iacj,86,8685
jaii,86,2485
affa,87,9086
ccii,87,7386
cijh,87,6186
dfjb,87,4586
fjda,87,9286
gbjb,87,4486
hbfg,87,8086
iedd,87,1186
acja,88,8387
ahff,88,2787
ceea,88,387
cide,88,1487
faji,88,6887
fhdg,88,8087
geeg,88,8287
ghei,88,2187
icac,88,2187
icgf,88,2587
ifae,88,5987
jgai,88,9987
jiig,88,4887
adfg,89,1588
ahde,89,3988
cibd,89,9788
djfj,89,7888
eajb,89,9188
edeg,89,2988
fafg,89,88
fibc,89,3288
gehc,89,8488
gihb,89,1388
ajac,90,8689
bcai,90,1889
bfdg,90,2289
ccda,90,6589
dccb,90,5189
dggc,90,789
gdej,90,2789
heie,90,2589
ihea,90,9489
jdei,90,4389
aahf,91,4490
afbj,91,5690
bajc,91,6390
bdba,91,9190
bdfc,91,9990
cbjg,91,4290
fgjb,91,9290
gggb,91,7390
jjid,91,5290
bbbg,92,8391
bhhc,92,4291
chgd,92,6391
dihc,92,4191
djbh,92,6691
eiaa,92,3591
fdaa,92,8791
hdce,92,4291
idjj,92,2891
begf,93,3892
ciai,93,7392
dgca,93,4392
dhia,93,892
fdcb,93,192
gcca,93,7392
aejf,94,6893
afef,94,9493
aihd,94,2793
cbej,94,4493
ddbd,94,7693
ghgj,94,1893
hage,94,4493
hgfc,94,7393
ibba,94,2293
cdja,95,4494
diae,95,6594
eebh,95,2194
ehce,95,8994
fdie,95,8694
gbdj,95,4894
gdbc,95,4594
iddg,95,4294
aegj,96,6595
cceg,96,6995
cjhd,96,1195
dcfi,96,4195
dhjg,96,7595
eacd,96,7295
egdc,96,4295
eicb,96,395
giih,96,3395
ibcg,96,6195
jehb,96,7995
acfj,97,8296
ajcd,97,6896
bgia,97,8096
biab,97,1596
gaij,97,6196
gjfi,97,9896
gjie,97,6796
hche,97,4596
hcjf,97,9296
hica,97,1196
ihdf,97,6096
jagh,97,8896
jdfd,97,1996
jfbg,97,9296
bbaa,98,397
ccjd,98,2097
cgad,98,6797
deeh,98,397
dfbi,98,6097
efgb,98,9797
ffje,98,1097
ghjf,98,3397
hjci,98,8597
beee,99,298
bgah,99,2298
chbg,99,2398
dcaa,99,7498
dicf,99,898
efea,99,1898
ehad,99,8998
ehhb,99,898
ejde,99,4798
ejhg,99,1898
fgha,99,1798
gbha,99,98
ifii,99,698
jbdi,99,9998
jdch,99,5598
baef,100,5699
bjji,100,6099
ciff,100,2999
ddib,100,4599
fihf,100,7099
idfh,100,499
bbcc,1,0
cahj,1,8100
ccfc,1,6300
ceeb,1,3000
ddic,1,7300
dffa,1,300
djac,1,7200
efid,1,4300
gfgf,1,8500
hdjd,1,9300
iejh,1,8500
jief,1,4000
aijf,2,7601
baae,2,1701
beih,2,3701
ched,2,101
dcdi,2,6801
degj,2,1401
fegb,2,1101
gdff,2,9501
gfee,2,3201
ibjf,2,8301
jdbc,2,4101
aidc,3,102
ajfa,3,502
fbbc,3,9602
hacd,3,9202
hhjc,3,1502
jdfe,3,2702
aihe,4,8903
bfgd,4,1503
febe,4,8303
gbef,4,7903
ggca,4,7303
iaea,4,5903
jhag,4,6803
aifd,5,4604
cdbi,5,8104
cjhe,5,1104
ecbd,5,704
gafd,5,3504
gijd,5,7704
hfji,5,5604
icef,5,804
ihid,5,6604
jbbi,5,5804
jgji,5,4904
cgeg,6,6905
chdi,6,9505
cjag,6,8305
eddb,6,5105
eija,6,1805
fjje,6,205
gdde,6,9205
hhef,6,2405
ijfb,6,6205
jahd,6,2805
djha,7,5706
eahb,7,4406
ecjh,7,1906
fihg,7,2006
gbgg,7,9606
gcbg,7,1006
hjde,7,1206
ibgj,7,4006
jdia,7,1406
jfcc,7,2306
jhgj,7,8306
bigf,8,9307
cjdc,8,3707
fbia,8,7207
gagj,8,2507
gfig,8,8007
ghia,8,7807
ifba,8,8007
jchi,8,6607
jiad,8,6007
acgf,9,8408
